요양기관명,종별코드명,시도코드명,주소,x좌표,y좌표
동산병원,병원,전북,전라북도 익산시 중앙로 141 (마동),126.9619798,35.9368344
동안산병원,병원,경기,경기도 안산시 상록구 월피로 88 (월피동),126.8529776,37.3358857
동인외과병원,병원,대구,대구광역시 수성구 화랑로 48 (만촌동),128.6334538,35.8701275
동탄성모병원,병원,경기,"경기도 화성시 동탄순환대로 127-19 6,7층 (산척동)",127.1072583,37.1674494
동탄시티병원,병원,경기,경기도 화성시 동탄지성로 113 (능동),127.0626243,37.2084782
두손병원,병원,경기,경기도 안산시 단원구 선부광장1로 114 (선부동),126.8124002,37.3328263
두정이진병원,병원,충남,충청남도 천안시 서북구 동서대로 65 (두정동),127.1305743,36.8261217
드림솔병원,병원,전북,전라북도 전주시 완산구 천잠로 507 (효자동3가),127.0946206,35.8298064
든든한병원,병원,경기,경기도 고양시 일산서구 하이파크2로 60 든든한빌딩3~11층 (덕이동),126.7559266,37.6991063
든든한병원,병원,대구,대구광역시 동구 신암로 120 2-7층 (신암동),128.6124647,35.8804847
디딤병원,병원,경기,경기도 부천시 부천로29번길 7 부천메디컬프라자 5~10층 (심곡동),126.7830116,37.4868851
디앤에프병원,병원,서울,"서울특별시 중랑구 봉화산로 64 (중화동, 디엔에프병원)",127.0814897,37.601489
라엘마음병원,병원,경기,"경기도 고양시 덕양구 중앙로 628 예일프라자 7층 6층(607,608)호 (화정동)",126.8289315,37.6275514
라온휴병원,병원,서울,"서울특별시 양천구 신월로 164 8층 9층 (신월동, 승일뷰티타워)",126.8420198,37.5177576
라온힐필립병원,병원,충남,"충청남도 천안시 동남구 병천면 충절로 1782 2,3,5,7층",,
라파엘병원,병원,대구,대구광역시 중구 중앙대로 303 (남산동),128.5918167,35.8604098
러스크서울병원,병원,서울,서울특별시 중랑구 망우로 470 (망우동),127.10431,37.60012
로이병원,병원,서울,"서울특별시 종로구 평창문화로 75 글로리아타운 2,3,5층 (평창동)",126.9690288,37.6068376
로즈마리병원,병원,대구,대구광역시 북구 팔거천동로 215 (동천동),128.5577901,35.9431996
로체스터재활병원,병원,경기,"경기도 의정부시 평화로 252 2,4,5,6층 (호원동, 미소프라자)",127.0477609,37.7142761
리더스병원,병원,서울,서울특별시 강동구 천호대로 1044 (성내동),127.1277443,37.5369609
리더스아산병원,병원,충남,충청남도 아산시 충무로 74  (권곡동),127.0066575,36.7875552
리더스재활의학병원,병원,대구,대구광역시 남구 성당로 268 (대명동),128.5745386,35.85664
리드힐병원,병원,서울,서울특별시 은평구 연서로 10 지하2~지상9층 (역촌동),126.9164512,37.6000012
리본병원,병원,서울,"서울특별시 구로구 경인로 393-7 일이삼전자타운 5,6,7층 (고척동)",126.8630394,37.4974484
리스본병원,병원,부산,"부산광역시 연제구 중앙대로 1090 프라임시티 9~11, 13층 일부호 (연산동)",129.0810539,35.184791
리하트병원,병원,경기,경기도 의정부시 충의로 3 1~5층 (용현동),127.0886789,37.7321175
린병원,병원,경기,"경기도 용인시 수지구 포은대로59번길 15 (상현동, 광교복합의료센터)",127.0661911,37.3005661
린여성병원,병원,서울,서울특별시 동대문구 답십리로 266 파워스빌딩 (장안동),127.0699469,37.5723194
마더즈병원,병원,부산,부산광역시 동래구 충렬대로 280 (낙민동),129.089574,35.2004254
마디병원,병원,서울,"서울특별시 강남구 삼성로 646 마디빌딩, 지하1층~3층, 지상1층~9층 (삼성동)",127.0511821,37.5176901
마디사랑병원,병원,충북,충청북도 청주시 상당구 상당로 112-0 (북문로2가),127.4904561,36.6381738
마디세상병원,병원,서울,서울특별시 중랑구 동일로 890 (묵동),127.0782087,37.6098944
마디손정형외과병원,병원,충남,충청남도 천안시 서북구 불당34길 18-0 마디손정형외과병원,127.1064083,36.8064515
마디정형외과병원,병원,전남,"전라남도 목포시 백년대로 298-0 4,5층 (상동,센트럴메디파크)",126.4206704,34.8035707
마디척병원,병원,경기,경기도 김포시 북변중로 127 (북변동),,
마디탄탄병원,병원,대구,대구광역시 달서구 월배로 215 (상인동),128.5367388,35.8190375
마디편한병원,병원,경기,"경기도 파주시 중앙로 328 (금촌동, MH타워 3층,5층)",126.7745263,37.7648794
마라톤정형외과병원,병원,대전,대전광역시 서구 둔산남로 87-0 (둔산동),127.3874471,36.3493481
마미안여성병원,병원,경북,경상북도 경산시 경안로 217  (중방동),128.7362817,35.8267476
마스터플러스병원,병원,경기,"경기도 의정부시 신흥로 84 지1, 2~6층 (호원동)",127.0443275,37.723607
말바우엘병원,병원,광주,"광주광역시 북구 동문대로 69 2,3,4,5,6층 (우산동)",126.9216714,35.1706943
맑은샘센텀병원,병원,경남,경상남도 거제시 거제대로 3762 (옥포동),128.6889141,34.8920965
맑은수병원,병원,서울,서울특별시 동대문구 천호대로83길 44 (장안동),127.065592,37.5638762
맘스여성병원,병원,울산,울산광역시 중구 남외2길 36 (남외동),129.3509421,35.5666963
맘존여성병원,병원,경북,경상북도 경주시 원화로 315 315,129.216825,35.8488987
메가병원,병원,경남,경상남도 김해시 계동로 237 (대청동),128.8038855,35.1913311
메드렉스병원,병원,서울,서울특별시 강남구 논현로 705 (논현동),127.0299718,37.5149534
메드윌병원,병원,부산,"부산광역시 금정구 중앙대로 1951 (구서동, 메드월병원)",129.0909617,35.2585111
메디아이여성병원,병원,서울,서울특별시 노원구 노원로 448 메디아여성병원 (상계동),127.067062,37.6564674
메디인병원,병원,경기,경기도 파주시 시청로 6 메디인병원 (금촌동),126.7748346,37.7579969
메디힐병원,병원,서울,"서울특별시 양천구 남부순환로 331 (신월동, 메디힐병원)",126.827886,37.5372291
메트로병원,병원,경남,경상남도 창원시 의창구 평산로219번길 3 (서상동),128.6258107,35.2608496
메트로적추병원,병원,부산,부산광역시 수영구 수영로 390-1 (남천동),129.1075375,35.141148
명지아동병원,병원,부산,"부산광역시 강서구 명지국제8로 240 402,501,601호 (명지동, 국제메디칼빌딩)",128.9188877,35.0978297
모두병원,병원,인천,"인천광역시 남동구 논고개로 88 외 논고개로90 3층호 (논현동, 지하1층전부,1층일부,2,3,4,5,6,7층전부)",126.7260052,37.3995689
모란여성병원,병원,경남,"경상남도 창원시 성산구 마디미서로 56 (상남동, 2,3,4,5,6,7,10층)",128.6806996,35.2206324
모아산부인과병원,병원,광주,"광주광역시 남구 백양로 13 (백운동, 모아산부인과)",126.903468,35.1339675
모태안여성병원,병원,충북,충청북도 청주시 서원구 복대로17번길 57-0 모태안여성병원,127.4451705,36.6168636
목동제일여성병원,병원,서울,서울특별시 양천구 중앙로 300 (신정동),126.8518725,37.5230563
목동힘찬병원,병원,서울,"서울특별시 양천구 신목로 120 (목동, 힘찬병원)",126.8768282,37.5249722
목포미래병원,병원,전남,전라남도 목포시 녹색로 41 (석현동),126.4270375,34.82305
목포미즈아이병원,병원,전남,전라남도 목포시 백년대로 418  (옥암동),126.432175,34.8088583
목포아동병원,병원,전남,전라남도 목포시 옥암로 149  (상동),126.4232899,34.8117435
목포예향병원,병원,전남,전라남도 목포시 삼학로223번길 38  (산정동),126.402574,34.7911852
목포우리병원,병원,전남,전라남도 목포시 옥암로 77-1 (상동),126.4269251,34.8061287
목포장문외과병원,병원,전남,전라남도 목포시 백년대로 322 (상동),126.4227425,34.8046237
목포한사랑병원,병원,전남,전라남도 목포시 백년대로 335  (상동),126.42365,34.80585
목포현대병원,병원,전남,전라남도 목포시 용당로 322-1  (용해동),126.4010345,34.8156733
무궁화의료소비자생활협동조합 뉴베스트병원,병원,충북,충청북도 충주시 사천개1길 2-0 (호암동),127.9356241,36.9557793
무룹병원,병원,경남,"경상남도 창원시 마산합포구 3·15대로 243-243 (중앙동3가, 무룹병원)",128.567863,35.196874
무지개병원,병원,광주,광주광역시 서구 경열로 122 1-6층 (양동),126.8989732,35.1526573
무지개아동병원,병원,대구,"대구광역시 북구 침산로 138 (침산동, 명성프라임)",128.591876,35.8887906
무척조은병원,병원,경기,경기도 파주시 문산읍 방촌로 1675-20 (),126.781014,37.8640146
문산중앙병원,병원,경기,경기도 파주시 문산읍 문향로39번길 53 문산중앙병원,126.78325,37.8542481
문성병원,병원,대구,대구광역시 남구 성당로 168 문성병원 (대명동),128.570425,35.8487654
문영래 정형외과병원,병원,광주,"광주광역시 서구 운천로 148 2,3,5층 (쌍촌동)",126.8573393,35.1458428
문화여성병원,병원,광주,"광주광역시 북구 북문대로 22 지하1층,지상1,2층 ,3,4,7층호 (운암동)",126.8830334,35.1744235
미래드림여성병원,병원,서울,서울특별시 관악구 남부순환로 1785 (봉천동),126.9486559,37.4820463
미래로병원,병원,부산,부산광역시 북구 금곡대로 15 (덕천동),129.004449,35.2113115
미래병원,병원,부산,부산광역시 동래구 충렬대로 358 (안락동),129.0975758,35.1977612
미래아동병원,병원,광주,광주광역시 남구 대남대로 131 (주월동),126.910713,35.133749
미래아동병원,병원,울산,울산광역시 동구 방어진순환도로 1162 (서부동),129.4217917,35.5398165
미래아동병원,병원,경남,경상남도 진주시 진주대로953번길 6-1 (강남동),128.0875217,35.1852449
미래아이여성병원,병원,부산,부산광역시 사하구 낙동남로 1388 (하단동),128.9634824,35.1058718
미래어린이병원,병원,부산,"부산광역시 사상구 낙동대로 790 3,4,7층(엄궁동,신우프라자) (엄궁동)",128.972435,35.1310308
미래여성병원,병원,부산,부산광역시 부산진구 가야대로 459 지하2~지상10층 (개금동),129.0223781,35.153604
미래여성병원,병원,대전,대전광역시 서구 대덕대로176번길 15  (둔산동),127.3777541,36.3485152
미래여성병원,병원,대구,대구광역시 달서구 와룡로 207-207 (죽전동),128.5368061,35.8512054
미래한국병원,병원,충남,충청남도 아산시 번영로230번길 13 (모종동),127.0161428,36.7830015
미르아동병원,병원,전북,전라북도 전주시 완산구 백제대로 100-0  (효자동1가),,
미르아이병원,병원,경남,경상남도 밀양시 미리벌중앙로 67 2~4층 (삼문동),128.7484543,35.4837441
미르피아여성병원,병원,전북,전라북도 전주시 완산구 쑥고개로 343 (효자동2가),127.1026879,35.8032907
미병원,병원,서울,"서울특별시 강남구 논현로168길 35 지하2층, 3~5층 (신사동)",127.0312234,37.5234744
미사랑병원,병원,경기,"경기도 하남시 미사강변중앙로 190 하남미사 롯데캐슬 스타 2층 219~243, 269~279호 (망월동)",,
미사바른병원,병원,경기,"경기도 하남시 미사강변중앙로 190 하남미사 롯데캐슬 스타 3층 323~348호, 367~387호 (망월동)",,
미사튼튼병원,병원,경기,경기도 하남시 미사강변동로 73 미사강변 노블레스 7~8층 (망월동),127.1930378,37.5615554
미성의료재단 아름다운병원,병원,강원,강원도 홍천군 홍천읍 홍천로 342-10 342,127.8831925,37.6881194
미소래병원,병원,경기,경기도 파주시 금정7길 29 미소래병원 (금촌동),126.7747625,37.75732
미소안재활병원,병원,경남,"경상남도 창원시 마산회원구 3·15대로 775 (합성동, 합성메디칼센타)",128.5840827,35.2409671
미즈여성병원,병원,대전,대전광역시 서구 문정로2번길 95  (탄방동),127.3853747,36.3433025
미즈여성아동병원,병원,전남,전라남도 순천시 조례1길 10-26  (조례동),127.5222126,34.9599395
미즈제일여성병원,병원,대전,대전광역시 유성구 계룡로 126 2~6층 (봉명동),127.344198,36.352516
미즈피아병원,병원,광주,광주광역시 서구 시청로 17 (치평동),126.851155,35.1500559
미추홀병원,병원,인천,인천광역시 남동구 남동대로799번길 25 (구월동),126.7064997,37.4537458
민병원,병원,서울,서울특별시 강북구 도봉로 155 서울민병원 (미아동),127.0272803,37.6226164
민정형외과병원,병원,경기,경기도 안양시 만안구 안양로 375 유연빌딩(지하1층~6층) (안양동),126.9163672,37.4044536
민트병원,병원,서울,서울특별시 송파구 정의로8길 7 한스 (문정동),127.1159205,37.4862139
믿음병원,병원,전북,전라북도 김제시 금성로 90-0  (신풍동),126.9000279,35.7991425
밀양병원,병원,경남,경상남도 밀양시 밀양대로 1823 (삼문동),128.7486481,35.4871692
밀양우리병원,병원,경남,경상남도 밀양시 중앙로 114 (가곡동),,
바로병원,병원,인천,"인천광역시 미추홀구 인주대로 458 승현빌딩 지1,2~11층 (주안동)",,
바로본병원,병원,경기,경기도 수원시 장안구 경수대로 937 (송죽동),127.0075372,37.302217
바로선병원,병원,서울,"서울특별시 도봉구 도봉로 628 (창동, 바로선병원)",127.0421237,37.6603375
바로세움병원,병원,대전,대전광역시 서구 둔산남로 107 (둔산동),127.3895146,36.3492979
바르다임병원,병원,경기,"경기도 화성시 동탄신리천로 408 M메디컬프라자 4,5,6층 (목동)",,
바른길병원,병원,부산,부산광역시 해운대구 선수촌로 144 (반여동),129.1217477,35.2059254
